Year,Suburb,Name,Scientific Name,Bird Count,Bird Profile,lat,lon
2020,Bluewater Park,Torresian Imperial-Pigeon,Ducula spilorrhoa,3,https://birdlife.org.au/bird-profiles/torresian-imperial-pigeon ,,
2020,Bluewater Park,Tree Martin,Petrochelidon nigricans,1,https://birdlife.org.au/bird-profiles/tree-martin ,,
2020,Bluewater Park,Whistling Kite,Haliastur sphenurus,1,https://birdlife.org.au/bird-profiles/whistling-kite ,,
2020,Bluewater Park,Willie Wagtail,Rhipidura leucophrys,2,https://birdlife.org.au/bird-profiles/willie-wagtail ,,
2020,Bluewater Park,Yellow Honeyeater,Stomiopera flava,2,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bluewater Park,Yellow Honeyeater,Stomiopera flava,2,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bluewater Park,Yellow Honeyeater,Stomiopera flava,2,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bluewater Park,Yellow Honeyeater,Stomiopera flava,3,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bluewater Park,Yellow-throated Scrubwren,Sericornis citreogularis,3,https://birdlife.org.au/bird-profiles/yellow-throated-scrubwren ,,
2020,Bluewater Park,Zebra Finch,Taeniopygia guttata,2,https://birdlife.org.au/bird-profiles/zebra-finch ,,
2020,Bluewater Park,Zebra Finch,Taeniopygia guttata,4,https://birdlife.org.au/bird-profiles/zebra-finch ,,
2020,Bohle Plains,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Bohle Plains,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Bohle Plains,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Bohle Plains,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Bohle Plains,Australian Pelican,Pelecanus conspicillatus,1,https://birdlife.org.au/bird-profiles/australian-pelican ,,
2020,Bohle Plains,Australian Raven,Corvus coronoides,1,https://birdlife.org.au/bird-profiles/australian-raven ,,
2020,Bohle Plains,Australian Raven,Corvus coronoides,1,https://birdlife.org.au/bird-profiles/australian-raven ,,
2020,Bohle Plains,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Bohle Plains,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Bohle Plains,Bar-shouldered Dove,Geopelia humeralis,1,https://birdlife.org.au/bird-profiles/bar-shouldered-dove ,,
2020,Bohle Plains,Bar-shouldered Dove,Geopelia humeralis,1,https://birdlife.org.au/bird-profiles/bar-shouldered-dove ,,
2020,Bohle Plains,Beach Stone-curlew,Esacus magnirostris,1,https://birdlife.org.au/bird-profiles/beach-stone-curlew ,,
2020,Bohle Plains,Black Kite,Milvus migrans,1,https://birdlife.org.au/bird-profiles/black-kite ,,
2020,Bohle Plains,Black Kite,Milvus migrans,1,https://birdlife.org.au/bird-profiles/black-kite ,,
2020,Bohle Plains,Black-faced Cuckoo-shrike,Coracina novaehollandiae,1,https://birdlife.org.au/bird-profiles/black-faced-cuckoo-shrike ,,
2020,Bohle Plains,Black-faced Cuckoo-shrike,Coracina novaehollandiae,1,https://birdlife.org.au/bird-profiles/black-faced-cuckoo-shrike ,,
2020,Bohle Plains,Black-faced Woodswallow,Artamus cinereus,1,https://birdlife.org.au/bird-profiles/black-faced-woodswallow ,,
2020,Bohle Plains,Black-faced Woodswallow,Artamus cinereus,1,https://birdlife.org.au/bird-profiles/black-faced-woodswallow ,,
2020,Bohle Plains,Black-throated Finch,Poephila cincta,3,https://birdlife.org.au/bird-profiles/black-throated-finch ,,
2020,Bohle Plains,Black-throated Finch,Poephila cincta,5,https://birdlife.org.au/bird-profiles/black-throated-finch ,,
2020,Bohle Plains,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Bohle Plains,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Bohle Plains,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Bohle Plains,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Bohle Plains,Blue-faced Honeyeater,Entomyzon cyanotis,4,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Bohle Plains,Blue-faced Honeyeater,Entomyzon cyanotis,4,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Bohle Plains,Blue-winged Kookaburra,Dacelo leachii,1,https://birdlife.org.au/bird-profiles/blue-winged-kookaburra ,,
2020,Bohle Plains,Blue-winged Kookaburra,Dacelo leachii,1,https://birdlife.org.au/bird-profiles/blue-winged-kookaburra ,,
2020,Bohle Plains,Blue-winged Kookaburra,Dacelo leachii,4,https://birdlife.org.au/bird-profiles/blue-winged-kookaburra ,,
2020,Bohle Plains,Brown Gerygone,Gerygone mouki,1,https://birdlife.org.au/bird-profiles/brown-gerygone ,,
2020,Bohle Plains,Brown Gerygone,Gerygone mouki,1,https://birdlife.org.au/bird-profiles/brown-gerygone ,,
2020,Bohle Plains,Brown Honeyeater,Lichmera indistincta,1,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Bohle Plains,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Bohle Plains,Brown-backed Honeyeater,Ramsayornis modestus,2,https://birdlife.org.au/bird-profiles/brown-backed-honeyeater ,,
2020,Bohle Plains,Channel-billed Cuckoo,Scythrops novaehollandiae,1,https://birdlife.org.au/bird-profiles/channel-billed-cuckoo ,,
2020,Bohle Plains,Channel-billed Cuckoo,Scythrops novaehollandiae,2,https://birdlife.org.au/bird-profiles/channel-billed-cuckoo ,,
2020,Bohle Plains,Channel-billed Cuckoo,Scythrops novaehollandiae,2,https://birdlife.org.au/bird-profiles/channel-billed-cuckoo ,,
2020,Bohle Plains,Cockatiel,Nymphicus hollandicus,1,https://birdlife.org.au/bird-profiles/cockatiel ,,
2020,Bohle Plains,Common Bronzewing,Phaps chalcoptera,1,https://birdlife.org.au/bird-profiles/common-bronzewing ,,
2020,Bohle Plains,Common Bronzewing,Phaps chalcoptera,1,https://birdlife.org.au/bird-profiles/common-bronzewing ,,
2020,Bohle Plains,Common Myna,Acridotheres tristis,1,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Bohle Plains,Common Myna,Acridotheres tristis,2,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Bohle Plains,Crested Pigeon,Ocyphaps lophotes,1,https://birdlife.org.au/bird-profiles/crested-pigeon ,,
2020,Bohle Plains,Dollarbird,Eurystomus orientalis,1,https://birdlife.org.au/bird-profiles/dollarbird ,,
2020,Bohle Plains,Double-barred Finch,Taeniopygia bichenovii,2,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Bohle Plains,Double-barred Finch,Taeniopygia bichenovii,10,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Bohle Plains,Double-barred Finch,Taeniopygia bichenovii,10,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Bohle Plains,Double-barred Finch,Taeniopygia bichenovii,12,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Bohle Plains,Double-barred Finch,Taeniopygia bichenovii,18,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Bohle Plains,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Bohle Plains,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Bohle Plains,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Bohle Plains,Fairy Martin,Petrochelidon ariel,1,https://birdlife.org.au/bird-profiles/fairy-martin ,,
2020,Bohle Plains,Forest Kingfisher,Todiramphus macleayii,1,https://birdlife.org.au/bird-profiles/forest-kingfisher ,,
2020,Bohle Plains,Forest Kingfisher,Todiramphus macleayii,2,https://birdlife.org.au/bird-profiles/forest-kingfisher ,,
2020,Bohle Plains,Forest Kingfisher,Todiramphus macleayii,4,https://birdlife.org.au/bird-profiles/forest-kingfisher ,,
2020,Bohle Plains,Galah,Eolophus roseicapilla,1,https://birdlife.org.au/bird-profiles/galah ,,
2020,Bohle Plains,Galah,Eolophus roseicapilla,1,https://birdlife.org.au/bird-profiles/galah ,,
2020,Bohle Plains,Galah,Eolophus roseicapilla,2,https://birdlife.org.au/bird-profiles/galah ,,
2020,Bohle Plains,Galah,Eolophus roseicapilla,3,https://birdlife.org.au/bird-profiles/galah ,,
2020,Bohle Plains,Galah,Eolophus roseicapilla,7,https://birdlife.org.au/bird-profiles/galah ,,
2020,Bohle Plains,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Bohle Plains,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Bohle Plains,Great Bowerbird,Ptilonorhynchus nuchalis,2,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Bohle Plains,Helmeted Friarbird,Philemon buceroides,2,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Bohle Plains,Horsfield's Bushlark,Mirafra javanica,1,https://birdlife.org.au/bird-profiles/horsfield's-bushlark ,,
2020,Bohle Plains,House Sparrow,Passer domesticus,3,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Bohle Plains,House Sparrow,Passer domesticus,3,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Bohle Plains,House Sparrow,Passer domesticus,6,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Bohle Plains,House Sparrow,Passer domesticus,8,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Bohle Plains,Jacky Winter,Microeca fascinans,1,https://birdlife.org.au/bird-profiles/jacky-winter ,,
2020,Bohle Plains,Large-billed Scrubwren,Sericornis magnirostra,1,https://birdlife.org.au/bird-profiles/large-billed-scrubwren ,,
2020,Bohle Plains,Leaden Flycatcher,Myiagra rubecula,1,https://birdlife.org.au/bird-profiles/leaden-flycatcher ,,
2020,Bohle Plains,Lewin's Honeyeater,Meliphaga lewinii,2,https://birdlife.org.au/bird-profiles/lewin's-honeyeater ,,
2020,Bohle Plains,Little Corella,Cacatua sanguinea,1,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Bohle Plains,Little Corella,Cacatua sanguinea,1,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Bohle Plains,Little Corella,Cacatua sanguinea,2,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Bohle Plains,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Bohle Plains,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Bohle Plains,Little Friarbird,Philemon citreogularis,2,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Bohle Plains,Little Friarbird,Philemon citreogularis,3,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Bohle Plains,Magpie Goose,Anseranas semipalmata,3,https://birdlife.org.au/bird-profiles/magpie-goose ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,2,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,2,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,2,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Magpie-lark,Grallina cyanoleuca,3,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Bohle Plains,Masked Lapwing,Vanellus miles,2,https://birdlife.org.au/bird-profiles/masked-lapwing ,,
2020,Bohle Plains,Masked Lapwing,Vanellus miles,2,https://birdlife.org.au/bird-profiles/masked-lapwing ,,
2020,Bohle Plains,Masked Lapwing,Vanellus miles,2,https://birdlife.org.au/bird-profiles/masked-lapwing ,,
2020,Bohle Plains,Noisy Friarbird,Philemon corniculatus,1,https://birdlife.org.au/bird-profiles/noisy-friarbird ,,
2020,Bohle Plains,Nutmeg Mannikin,Lonchura punctulata,16,https://birdlife.org.au/bird-profiles/nutmeg-mannikin ,,
2020,Bohle Plains,Olive-backed Oriole,Oriolus sagittatus,1,https://birdlife.org.au/bird-profiles/olive-backed-oriole ,,
2020,Bohle Plains,Pale-headed Rosella,Platycercus adscitus,1,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Bohle Plains,Pale-headed Rosella,Platycercus adscitus,1,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Bohle Plains,Pale-headed Rosella,Platycercus adscitus,1,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Bohle Plains,Pale-headed Rosella,Platycercus adscitus,2,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Bohle Plains,Pale-headed Rosella,Platycercus adscitus,2,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Bohle Plains,Pale-headed Rosella,Platycercus adscitus,3,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,1,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,1,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,1,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,1,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,1,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,2,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,3,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Peaceful Dove,Geopelia placida,4,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Bohle Plains,Pied Butcherbird,Cracticus nigrogularis,1,https://birdlife.org.au/bird-profiles/pied-butcherbird ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,1,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,1,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,2,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,3,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,4,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,5,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,8,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,8,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Rainbow Lorikeet,Trichoglossus moluccanus,12,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Bohle Plains,Red-backed Fairy-wren,Malurus melanocephalus,1,https://birdlife.org.au/bird-profiles/red-backed-fairy-wren ,,
2020,Bohle Plains,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,1,https://birdlife.org.au/bird-profiles/red-tailed-black-cockatoo ,,
2020,Bohle Plains,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,1,https://birdlife.org.au/bird-profiles/red-tailed-black-cockatoo ,,
2020,Bohle Plains,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,1,https://birdlife.org.au/bird-profiles/red-tailed-black-cockatoo ,,
2020,Bohle Plains,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,2,https://birdlife.org.au/bird-profiles/red-tailed-black-cockatoo ,,
2020,Bohle Plains,Red-winged Parrot,Aprosmictus erythropterus,1,https://birdlife.org.au/bird-profiles/red-winged-parrot ,,
2020,Bohle Plains,Red-winged Parrot,Aprosmictus erythropterus,1,https://birdlife.org.au/bird-profiles/red-winged-parrot ,,
2020,Bohle Plains,Red-winged Parrot,Aprosmictus erythropterus,1,https://birdlife.org.au/bird-profiles/red-winged-parrot ,,
2020,Bohle Plains,Red-winged Parrot,Aprosmictus erythropterus,2,https://birdlife.org.au/bird-profiles/red-winged-parrot ,,
2020,Bohle Plains,Red-winged Parrot,Aprosmictus erythropterus,4,https://birdlife.org.au/bird-profiles/red-winged-parrot ,,
2020,Bohle Plains,Red-winged Parrot,Aprosmictus erythropterus,6,https://birdlife.org.au/bird-profiles/red-winged-parrot ,,
2020,Bohle Plains,Spangled Drongo,Dicrurus bracteatus,1,https://birdlife.org.au/bird-profiles/spangled-drongo ,,
2020,Bohle Plains,Spangled Drongo,Dicrurus bracteatus,5,https://birdlife.org.au/bird-profiles/spangled-drongo ,,
2020,Bohle Plains,Straw-necked Ibis,Threskiornis spinicollis,1,https://birdlife.org.au/bird-profiles/straw-necked-ibis ,,
2020,Bohle Plains,Sulphur-crested Cockatoo,Cacatua galerita,1,https://birdlife.org.au/bird-profiles/sulphur-crested-cockatoo ,,
2020,Bohle Plains,Sulphur-crested Cockatoo,Cacatua galerita,1,https://birdlife.org.au/bird-profiles/sulphur-crested-cockatoo ,,
2020,Bohle Plains,Sulphur-crested Cockatoo,Cacatua galerita,1,https://birdlife.org.au/bird-profiles/sulphur-crested-cockatoo ,,
2020,Bohle Plains,Sulphur-crested Cockatoo,Cacatua galerita,1,https://birdlife.org.au/bird-profiles/sulphur-crested-cockatoo ,,
2020,Bohle Plains,Sulphur-crested Cockatoo,Cacatua galerita,2,https://birdlife.org.au/bird-profiles/sulphur-crested-cockatoo ,,
2020,Bohle Plains,Topknot Pigeon,Lopholaimus antarcticus,1,https://birdlife.org.au/bird-profiles/topknot-pigeon ,,
2020,Bohle Plains,Torresian Crow,Corvus orru,1,https://birdlife.org.au/bird-profiles/torresian-crow ,,
2020,Bohle Plains,Torresian Crow,Corvus orru,1,https://birdlife.org.au/bird-profiles/torresian-crow ,,
2020,Bohle Plains,Torresian Crow,Corvus orru,1,https://birdlife.org.au/bird-profiles/torresian-crow ,,
2020,Bohle Plains,Welcome Swallow,Hirundo neoxena,3,https://birdlife.org.au/bird-profiles/welcome-swallow ,,
2020,Bohle Plains,Welcome Swallow,Hirundo neoxena,3,https://birdlife.org.au/bird-profiles/welcome-swallow ,,
2020,Bohle Plains,White-bellied Cuckoo-shrike,Coracina papuensis,1,https://birdlife.org.au/bird-profiles/white-bellied-cuckoo-shrike ,,
2020,Bohle Plains,White-breasted Woodswallow,Artamus leucorynchus,2,https://birdlife.org.au/bird-profiles/white-breasted-woodswallow ,,
2020,Bohle Plains,White-throated Honeyeater,Melithreptus albogularis,2,https://birdlife.org.au/bird-profiles/white-throated-honeyeater ,,
2020,Bohle Plains,Yellow Honeyeater,Stomiopera flava,1,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bohle Plains,Yellow Honeyeater,Stomiopera flava,1,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bohle Plains,Yellow Honeyeater,Stomiopera flava,1,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bohle Plains,Yellow Honeyeater,Stomiopera flava,2,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bohle Plains,Yellow Honeyeater,Stomiopera flava,2,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Bohle Plains,Yellow Honeyeater,Stomiopera flava,2,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Brookhill,Australian Brush-turkey,Alectura lathami,1,https://birdlife.org.au/bird-profiles/australian-brush-turkey ,,
2020,Brookhill,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Brookhill,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Brookhill,Black Kite,Milvus migrans,1,https://birdlife.org.au/bird-profiles/black-kite ,,
2020,Brookhill,Black Kite,Milvus migrans,1,https://birdlife.org.au/bird-profiles/black-kite ,,
2020,Brookhill,Black Kite,Milvus migrans,2,https://birdlife.org.au/bird-profiles/black-kite ,,
2020,Brookhill,Black Kite,Milvus migrans,5,https://birdlife.org.au/bird-profiles/black-kite ,,
2020,Brookhill,Black-faced Cuckoo-shrike,Coracina novaehollandiae,4,https://birdlife.org.au/bird-profiles/black-faced-cuckoo-shrike ,,
2020,Brookhill,Black-faced Woodswallow,Artamus cinereus,10,https://birdlife.org.au/bird-profiles/black-faced-woodswallow ,,
2020,Brookhill,Brown Goshawk,Accipiter fasciatus,1,https://birdlife.org.au/bird-profiles/brown-goshawk ,,
2020,Brookhill,Cattle Egret,Bubulcus ibis,3,https://birdlife.org.au/bird-profiles/cattle-egret ,,
2020,Brookhill,Crested Pigeon,Ocyphaps lophotes,2,https://birdlife.org.au/bird-profiles/crested-pigeon ,,
2020,Brookhill,Dollarbird,Eurystomus orientalis,1,https://birdlife.org.au/bird-profiles/dollarbird ,,
2020,Brookhill,Fairy Martin,Petrochelidon ariel,27,https://birdlife.org.au/bird-profiles/fairy-martin ,,
2020,Brookhill,Great Egret,Ardea alba,1,https://birdlife.org.au/bird-profiles/great-egret ,,
2020,Brookhill,Helmeted Guineafowl,Numida meleagris,2,https://birdlife.org.au/bird-profiles/helmeted-guineafowl ,,
2020,Brookhill,Little Corella,Cacatua sanguinea,2,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Brookhill,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Brookhill,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Brookhill,Magpie-lark,Grallina cyanoleuca,3,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Brookhill,Noisy Friarbird,Philemon corniculatus,2,https://birdlife.org.au/bird-profiles/noisy-friarbird ,,
2020,Brookhill,Olive-backed Sunbird,Cinnyris jugularis,2,https://birdlife.org.au/bird-profiles/olive-backed-sunbird ,,
2020,Brookhill,Pale-headed Rosella,Platycercus adscitus,2,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Brookhill,Pale-headed Rosella,Platycercus adscitus,2,https://birdlife.org.au/bird-profiles/pale-headed-rosella ,,
2020,Brookhill,Peaceful Dove,Geopelia placida,6,https://birdlife.org.au/bird-profiles/peaceful-dove ,,
2020,Brookhill,Pheasant Coucal,Centropus phasianinus,1,https://birdlife.org.au/bird-profiles/pheasant-coucal ,,
2020,Brookhill,Plumed Whistling-Duck,Dendrocygna eytoni,14,https://birdlife.org.au/bird-profiles/plumed-whistling-duck ,,
2020,Brookhill,Rainbow Lorikeet,Trichoglossus moluccanus,3,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Brookhill,Rainbow Lorikeet,Trichoglossus moluccanus,4,https://birdlife.org.au/bird-profiles/rainbow-lorikeet ,,
2020,Brookhill,Spangled Drongo,Dicrurus bracteatus,2,https://birdlife.org.au/bird-profiles/spangled-drongo ,,
2020,Brookhill,Squatter Pigeon,Geophaps scripta,4,https://birdlife.org.au/bird-profiles/squatter-pigeon ,,
2020,Brookhill,Torresian Crow,Corvus orru,3,https://birdlife.org.au/bird-profiles/torresian-crow ,,
2020,Brookhill,Torresian Crow,Corvus orru,7,https://birdlife.org.au/bird-profiles/torresian-crow ,,
2020,Brookhill,Whistling Kite,Haliastur sphenurus,2,https://birdlife.org.au/bird-profiles/whistling-kite ,,
2020,Brookhill,White-breasted Woodswallow,Artamus leucorynchus,4,https://birdlife.org.au/bird-profiles/white-breasted-woodswallow ,,
2020,Brookhill,Yellow Honeyeater,Stomiopera flava,1,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Brookhill,Yellow Honeyeater,Stomiopera flava,1,https://birdlife.org.au/bird-profiles/yellow-honeyeater ,,
2020,Brookhill,Zebra Finch,Taeniopygia guttata,1,https://birdlife.org.au/bird-profiles/zebra-finch ,,
2020,Burdell,Australasian Figbird,Sphecotheres vieilloti,1,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Burdell,Australasian Figbird,Sphecotheres vieilloti,1,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Burdell,Australasian Figbird,Sphecotheres vieilloti,4,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Burdell,Australasian Figbird,Sphecotheres vieilloti,5,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Burdell,Australasian Figbird,Sphecotheres vieilloti,9,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Burdell,Australian Brush-turkey,Alectura lathami,1,https://birdlife.org.au/bird-profiles/australian-brush-turkey ,,
2020,Burdell,Australian Brush-turkey,Alectura lathami,1,https://birdlife.org.au/bird-profiles/australian-brush-turkey ,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,2,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,2,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Magpie,Gymnorhina tibicen,6,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Burdell,Australian Pelican,Pelecanus conspicillatus,2,https://birdlife.org.au/bird-profiles/australian-pelican ,,
2020,Burdell,Australian Raven,Corvus coronoides,1,https://birdlife.org.au/bird-profiles/australian-raven ,,
